user_id,age,income,purchase_amount
99ece890-1d68-4420-98be-f7db127b7818,47,49608,15238.01
90a043bd-5b50-43ad-9f64-c81dc46edf50,46,31398,9815.01
9602a86b-528b-4eda-8aca-5219706254fb,52,89168,20463.73
27725b5f-2e10-4f66-9389-968cc57dd5c9,37,200000,26722.48
687c0ad2-89b6-4624-9ae9-e2cf683061be,30,48049,14149.93
31a9302b-f06f-4431-90f3-28f69efc0d88,45,61190,16792.21
c4ceb851-c8ef-4ba2-8ed3-c7321d428b5f,42,25000,14902.56
c8549dd8-51c7-4e8b-a909-274c85c09c37,28,59476,13420.24
e5b0e818-1871-4604-a702-6bf80f726bd4,54,30510,13527.98
c711f291-97fc-4558-9037-7ff34e9cbc2e,52,81626,20039.2
f62fd7f3-ec62-42ad-a7e6-9a018b2e3c41,31,43868,10068.04
2e8f3a37-da45-4199-a7e6-66bb744e3014,25,146288,20009.54
b886aea5-7462-4994-9dd7-2f46bd8a7ac7,42,75990,14676.72
8923390b-ac0e-4028-9056-0faf2d2f1854,54,30153,16413.62
adc47ce1-7bb8-4dbf-bc7e-f7a1bd67012e,45,42703,15331.91
8413c347-8c50-44dc-867f-1d39b5c7a3d6,44,35635,15114.47
9489f88d-d151-471d-89a4-fcbc4f017986,39,120429,19939.84
00c0a2f9-a561-4d1c-9bab-8a4b3a92c5a7,46,73028,17433.59
7aa34e92-db0d-4c20-9f9a-a157781a7e85,58,49450,17715.62
7f5b0c2a-98b9-400d-b3c0-3f7694892887,37,27224,14409.91
3cc4fbe8-1688-454e-be05-f0fe2a86f95b,27,71457,12155.9
51dc9b4b-4777-4091-8f5b-6a39ea038b19,51,31244,15210.82
9fecc6a8-7737-4c49-b42a-94d7f570a3ba,32,42541,12425.05
e9c961a0-4d78-47f5-9b8c-3abf7e610505,27,61532,12865.93
95a570a5-78cd-425c-96b1-6816e405ccb3,54,30939,14446.35
4740a8c9-55eb-49bd-ad61-ade0dd04eb15,49,75531,20199.3
d870f069-cb9d-498e-99ba-a66653045595,33,60975,15468.87
a62c69c9-48bf-4608-8ae9-ca76644868c8,55,50389,19198.15
71544214-b9b6-4b07-80ab-af0532f4ccc7,41,42615,12284.89
4fd4b162-d551-47fb-8e60-f462fd5c7580,60,25000,14974.1
a8ce1a64-ee88-4212-946d-def23f271a6f,33,47758,12864.1
02689b64-afa4-4baf-9af8-f6589d3e9824,38,25000,12516.53
01c578a7-77c8-41f9-83d8-2c2836536eb0,43,51376,16517.49
81a38087-aaa8-4ef6-9c39-8f3d1e44c7c1,42,91803,17802.45
16b1c4f2-a8c8-458c-981a-cfa83bcb73e1,46,33612,13567.8
e9e6c708-c580-40c1-bbfd-2638f7ef0b95,51,44321,15496.36
4e0a901c-fd02-4801-a08c-a82a7639909a,42,28481,13283.23
258fc208-8ddc-4086-acc2-f600e82e0a27,69,86714,22901.0
381de58a-acd1-4128-b2b4-cd1527ede45c,46,64666,15113.15
ef58ea90-7b5c-4e89-bfd2-36c236b9daa8,44,158955,23939.55
07abfc6b-2f9d-4e36-87ac-0fbd0f8a1025,40,49892,14515.09
ea86774a-1ecb-4f2e-8a82-059df5bfcfa0,67,52757,18952.36
dfcf282d-bc77-4c10-abd8-d11448d99f51,45,69947,16313.62
d6e6f073-2fb1-4965-a2da-69b76f3a39ef,39,25000,12026.97
4d19c7b4-4a8d-4d19-8c09-80fbd51e04e2,37,27792,12009.44
3b9bb3c9-7cab-4b4d-b5eb-baab50b1b232,42,25000,14267.43
e9ed0138-784b-4040-8c49-e48aa5b9a371,40,25000,9989.44
ec328fac-0865-41b1-93af-08f5984049b0,25,25000,13101.59
8f07ec0e-8186-48ac-8f8b-834eef55732c,44,79625,15746.22
cd392647-6b9b-448f-9ef0-93e1dabdf5bc,49,34828,14349.25
25029316-3ee9-4740-a10a-81bf04d1164c,52,109888,22180.87
f5369c8b-d39a-4865-b6b3-17d52c71bed6,61,85827,19118.32
71193409-cfc0-45ef-99d6-3182e31c7e3a,66,84380,20285.99
0032c8d6-7f08-44ac-be0e-da17dfef2c5d,68,28274,16834.72
f3d3b913-9441-4d12-abce-626bee30aa86,50,56630,15958.38
3938e071-16d8-458f-b19d-e69fb80b7ba0,32,26816,14197.33
9bc96654-428b-4f7d-9018-4fcdd6eb3cc9,55,42529,16302.8
7aafb00d-7ed7-4195-9757-da328b268f0d,49,95812,19910.55
579bcd86-6c31-423a-8e33-57a16f337543,49,74555,18066.95
22e53b8c-7255-4933-a11e-6f37c4c146f6,33,80053,14540.09
7eb76521-b879-4531-b221-06d54ac60efd,32,61584,15592.05
1b65567a-01cf-4f61-af15-d65e739e1cac,45,35734,14113.32
d82fafe0-898f-40e8-a643-cde43d843701,45,25000,16163.57
7fab2c17-9d3b-4c95-84fe-1c06e5e1a8b0,52,57839,16941.41
6511353a-5aab-41db-80df-a2e6b66b68f6,39,55987,15839.49
38ab9de9-a5b5-4d28-917e-5c199bdf9edb,57,25000,14099.47
ad4d4097-514e-49a8-9baf-25fe732cb017,47,53738,16378.66
661f990d-88e5-4bc5-a999-35651f964d83,43,41782,17127.15
c3c4584d-7845-4bba-b56c-6fd40f39465b,32,62049,15204.81
dc4b5e42-2a25-4ef1-8fa6-855e9296f4a1,53,108069,20859.64
6bbb6208-2a27-48c0-b3a0-98ff58cacae0,39,66352,15227.38
78264841-1801-4dd2-b5af-7288b919515c,39,66101,16139.02
13fb6435-9bd4-4215-8b62-0e7e520f63d5,41,46351,13005.09
9218ce51-5f18-48b7-8b40-3aafbe978549,75,27622,20690.76
0305f4b9-3312-4742-98af-8c983e3e0683,50,26370,13736.85
3f3ea904-861e-4275-bc88-036cef169547,45,41812,13393.69
f5ead948-3019-4dfa-8377-a50f1ab72ea3,58,77992,19393.43
10801f98-3c01-4b40-916c-2755ace0a140,72,26679,18460.02
f817eff9-0c3f-4fb2-8401-b1d90d7ce1df,55,47178,15544.16
5d39ebd0-e62c-4bab-9c91-0b3f14a20207,58,74884,19819.93
3c57b2ea-e692-470e-a64d-4d55ccc53b17,37,44669,14272.99
2aab2c83-6c80-447d-bd69-602ed173a788,54,101214,19465.04
63700023-a657-44c7-918f-31cc88660017,44,74033,16184.64
3257bded-aacd-4731-8394-bbe3b9b647e7,55,87686,19223.43
1a9217c8-fc29-451d-9424-1bcd0dec5182,29,48712,9913.06
5c4bd01f-7891-48cc-8707-319c2f20d280,61,52516,18979.87
cc3a916a-dd5d-4e89-ad54-3e74ff6fb533,27,71047,15735.36
cb72c556-ebe6-40e9-b187-f87956c2a3c3,45,25000,14513.32
c3cb9e0d-42c2-4d1e-ac8b-719d9cf36f7f,48,111489,22461.41
7a947b4e-92f9-41e5-adcf-4b8687a626af,42,80564,19545.73
474aacea-bc45-42ff-895d-a271a146068b,50,25000,13688.81
40d2c28b-37d3-4c2e-9a2d-b6ea593134b2,46,71649,17597.02
c5f90251-b2ae-4bd3-b03a-a93cb5576e77,47,107039,19192.86
ce6bb757-3e0f-4fa1-a8ee-c3516397bcd9,36,27065,10655.04
6c0f16a5-4aec-40f8-a4e8-2196d94cb359,39,49845,14110.94
1280370c-9b09-423f-bb36-3e8dba68dbfc,32,65712,13432.18
fa1ec184-84bb-49a7-b13d-81ef4e333c4f,34,37515,13320.36
2979d285-1086-4583-82f4-ba88b91252c6,75,35328,18721.08
139bc80a-52b1-42f1-8ed9-273767288b48,45,61678,17916.16
4263ac6f-5690-4885-9b7f-64c16092c73c,41,116798,21070.36
b21fdaf4-98c4-4e50-9079-cc37e38c55e9,25,81693,14690.33
471649b2-8052-4662-8028-74bdb4c9402f,40,126982,21692.38
ec6ae907-4094-4b84-ba05-94704eece3d1,38,41355,14910.38
9c1ee9d8-933c-47c0-a7f8-4c0f3f143486,48,27729,13924.7
db4adeef-0fc2-4f19-a7d1-9b6bd1f1cd25,52,70184,19275.24
42ea6090-d111-4564-805b-f4b70530f152,49,25000,13840.85
f4f12c36-2fe9-4e00-b21f-3947c080b727,26,32483,10696.48
25dde24b-1107-4563-9f30-cfcab1e1051a,63,51587,17295.36
7789fc21-64ee-4844-8551-8605ad0cfb53,64,60653,22017.89
7f9165f1-da5e-485f-8a62-6e01423ca739,36,25000,13759.67
4499256c-2b44-4535-b00a-145d005cc834,45,26561,14011.87
4d24c111-79ac-46b2-8a50-56f446ee6fe3,60,37881,17628.38
fb0b4479-4124-4c76-bffb-7f98ed21f34a,30,61489,11915.24
e5df74df-ce94-4c11-a3a7-e0b4a2c5d76d,25,60494,10433.84
cf725423-41dc-4fbe-9bdd-bb65b3d97176,28,25000,10951.62
522e0d18-a1b0-4cf9-988c-3bed1081651f,58,90186,22942.83
9eb7ff33-16fb-4b0f-914d-beda2a719c04,56,77797,20310.14
eafa6705-f380-4a5e-8412-0d29ab52da96,36,25000,12176.1
78563613-1c91-405a-b48f-f79a248a59a5,43,200000,27712.16
b612c071-845b-423b-a2f6-8c9d2862c610,42,37010,16157.33
c23537b1-fb3b-4d28-a40a-e1eadf72cf3c,37,84029,16923.55
20dbc8d8-7099-4ed0-ac0e-fc5508501719,49,32799,12874.12
711428d8-7e93-40cf-94d6-6dbc649ed03b,66,49604,19027.24
